sensorId,IP_Address,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Data_Throughput,Signal_Strength,SNR,Battery_Level,Energy_Consumption_Rate,Number_of_Neighbors,Route_Request_Frequency,Route_Reply_Frequency,Data_Transmission_Frequency,Data_Reception_Frequency,Error_Rate,CPU_Usage,Memory_Usage,Bandwidth,Pinged_IP,Is_Malicious
7001,192.168.231.46,62.91402245,1.902857243,1.175397091,112.8883082,-49.01755654,20.01870504,81.58233397,5.618994066,4,10.09317769,10.82272625,18.46386612,12.89088034,0.062371353,50.50023632,40.48723077,127.2463198,192.168.1.100,0
7002,192.168.83.133,50.18126487,1.386608087,0.706555566,115.2608399,-42.92270322,10.25822457,84.64175869,3.449255607,7,8.47681355,11.2921609,18.92938861,16.97833358,0.10286851,38.9484525,19.78343591,104.5381129,10.0.0.5,0
7003,192.168.252.134,62.84950372,2.335629926,0.781171423,93.03552927,-60.88184273,15.25352999,72.62004854,4.304847537,1,7.976815938,5.342665598,13.20686122,23.19536319,0.076959113,19.78838624,35.52016407,98.89968115,221.200.150.166,0
7004,192.168.175.169,49.32228168,1.683873871,0.977317275,103.7303992,-48.0012454,17.98014141,70.95253392,4.989762821,8,9.349810962,9.707410937,11.88608276,15.35957473,0.068886118,49.73996488,43.99713943,126.0181695,192.168.1.2,0
7005,192.168.253.60,30.08990209,2.861041168,0.850975213,95.0940279,-53.30375686,19.2608436,82.22801588,6.365745284,3,5.301889062,9.43357289,15.21823937,14.50280238,0.130198082,49.57858169,25.68899613,116.3569171,192.168.1.100,0
7006,192.168.123.185,103.0374014,4.33644807,1.596214575,47.45967188,-44.41682111,10.39157011,67.24131453,10.7143566,8,12.17304978,12.34002253,25.90176585,24.70113094,0.177767317,60.18025774,42.48631666,75.78233165,192.168.1.100,1
7007,192.168.90.178,52.87205338,2.966359848,1.121036152,76.32364925,-51.55361544,12.94986132,85.10021206,6.449893113,6,16.53355576,9.793169396,15.99184767,14.11552119,0.126708161,43.07196112,39.2146326,83.22103061,12.73.23.251,0
7008,192.168.114.66,39.68460002,2.02802457,0.672698118,101.5603917,-43.42457081,22.04853613,82.23868501,4.986811344,6,6.964702258,6.666341229,18.2700195,10.73680903,0.120839559,44.8559844,30.21065564,81.64260141,40.85.214.175,0
7009,192.168.67.21,48.43140155,2.403287813,1.185765151,95.65923805,-59.7419159,24.3560174,97.65932641,7.166745811,4,7.815044838,10.92221479,15.63248442,23.50306221,0.093449263,41.59687216,24.98963307,84.6733477,192.168.1.1,0
7010,192.168.19.30,75.40083504,4.081536677,0.994383023,35.1694833,-45.87015197,10.58120126,60.42294986,9.299567584,2,10.87785823,17.11890138,15.56010643,29.36824174,0.154691851,52.30081189,39.88489743,63.62227478,10.0.0.5,1
7011,192.168.45.101,46.42879139,1.471780884,0.781682298,135.2367422,-52.13256591,17.39825691,63.94099961,6.169996304,8,9.225129157,10.64319131,12.67080514,16.6751593,0.11180502,39.54648672,30.59333295,81.40446957,50.46.137.47,0
7012,192.168.42.167,49.65958152,1.824668758,0.605095683,89.9258002,-53.88713535,18.4036842,75.24181567,3.21620191,4,11.7730703,11.11907969,13.33407207,14.13632337,0.113669028,38.38662956,23.49683132,124.3195687,251.237.142.170,0
7013,192.168.87.218,36.96541132,1.191848012,0.878955918,85.0659828,-51.72160672,21.41117775,81.05157359,5.161551317,6,7.233740429,6.229926333,18.60635127,14.70271813,0.086795612,43.74381538,21.97078547,67.85242335,216.111.84.233,0
7014,192.168.127.152,49.68579808,1.973582497,0.892287442,107.5210616,-39.26096584,16.43394778,77.58676906,4.874512026,2,9.085959186,7.888108172,15.38716792,10.95504255,0.084530493,55.58535889,37.02831153,107.3219692,10.0.0.5,0
7015,192.168.220.228,43.15962373,2.434826004,1.151275701,101.6684825,-49.13955521,15.59007399,73.81094109,5.445176783,2,8.878171619,7.400728097,15.17452366,14.36415546,0.084903173,18.49333443,22.27357287,96.69363406,211.204.225.55,0
7016,192.168.170.187,53.00252137,2.321628235,1.041367264,76.47870565,-45.12590426,20.83005506,83.76687709,4.243742227,7,7.302654771,9.931927251,13.55877717,12.18715094,0.107577714,29.0675142,39.32345211,124.7562346,6.66.121.60,0
7017,192.168.65.22,39.75987287,1.472221463,0.994382217,112.667907,-51.38345618,17.05765691,93.04393976,4.372391723,3,9.483428604,9.626079932,14.9259435,10.85851116,0.12904246,39.69290705,35.72778764,107.7923617,185.0.167.25,0
7018,192.168.81.230,53.16412815,1.94366235,1.035585739,90.06305506,-50.89097836,21.20856699,87.67472307,4.797835171,8,12.04769757,6.388464389,16.96446985,14.77781838,0.099319013,45.05012876,38.96774405,41.39319273,192.168.1.2,0
7019,192.168.5.206,51.82866268,1.340407331,0.740861336,98.31725749,-37.06003495,13.91266048,77.21946646,2.634343391,7,12.34300886,11.14730448,11.40013418,20.27020115,0.119564516,44.07569601,24.4667424,72.63025648,243.69.228.88,0
7020,192.168.151.12,50.72087322,2.513543406,1.138364804,122.4375859,-47.46109388,29.49506493,68.00736893,4.399070454,5,12.21184901,7.371269403,13.02021873,12.81208428,0.096721904,43.6939977,30.80508719,102.764562,132.13.72.129,0
7021,192.168.148.62,46.2956754,2.059946277,0.656257926,103.1652676,-49.66463035,11.29982078,80.64278671,6.178622298,1,8.840774755,11.70338537,17.43883121,10.27892683,0.110051464,21.17217815,24.88314123,121.8059681,95.238.25.209,0
7022,192.168.130.249,72.65886466,2.875911255,1.640118405,71.08369822,-55.69278746,18.04235619,70.97974532,12.37262973,9,12.7283158,12.36683974,17.4589073,16.42993095,0.241382928,65.91908882,33.92565439,67.84994451,112.45.1.97,1
7023,192.168.103.94,56.16825564,1.854379472,1.096864251,78.94589096,-54.2599033,31.33097733,99.54466272,3.668258721,7,9.923872189,9.054837532,18.93484263,15.88375096,0.065537871,36.4741237,24.17860703,123.9122296,250.239.181.52,0
7024,192.168.172.3,66.26830862,3.362423322,1.106936419,73.07768191,-46.57646138,20.06479806,78.1102041,4.522171472,7,8.604691271,8.766965495,14.98084284,16.76105738,0.120268079,41.05134229,30.07733775,120.2225262,192.168.1.2,0
7025,192.168.3.145,45.78677844,4.309833611,0.847101859,64.84229636,-35.11011936,14.06807139,64.403461,11.51365717,5,19.00940416,13.20071806,29.3820052,15.96604666,0.195925188,64.20429838,34.49311435,80.11809031,166.236.192.183,1
7026,192.168.170.123,48.75779056,1.752685659,0.964246353,103.7829659,-49.62201469,15.31452792,93.33203755,6.138827451,4,10.85696349,12.02942042,18.07561591,16.80800566,0.096093338,38.71998241,28.78438351,74.34928221,192.168.1.100,0
7027,192.168.219.152,42.8315969,1.84857284,1.041415241,73.32674889,-42.95514106,16.11764817,89.52410005,3.881088639,5,10.10565829,9.861503164,11.93325537,20.15927125,0.101043216,24.07817585,21.67632212,77.90837546,203.189.90.100,0
7028,192.168.35.79,54.50338419,2.290408282,1.022671239,79.0075018,-46.43053634,19.44846007,93.40293601,5.691763273,5,8.869822165,11.03084504,10.59025254,21.06080614,0.101188824,49.68325621,27.89838642,116.1797871,14.163.113.199,0
7029,192.168.37.209,36.78480932,2.572842487,1.29939222,84.62823285,-51.25185967,21.5890156,80.96876357,3.724565822,2,7.098333421,8.179214312,12.26034974,19.56769282,0.079245221,55.72067953,28.01926293,100.0691276,38.53.173.186,0
7030,192.168.13.224,55.27619888,2.787556739,0.934684259,38.36275694,-37.11253151,13.68763626,69.90384945,11.04300218,2,16.39067653,18.76516938,23.43115819,25.90190801,0.180820278,52.21319716,43.05290761,46.08474301,11.31.170.7,1
7031,192.168.75.239,33.6199927,0.917735957,1.520670536,87.38056627,-41.73450351,23.03991159,86.13768814,5.50397677,3,14.9385165,12.55904892,13.3193502,16.79382506,0.081724597,46.32189078,27.3281016,61.52291634,248.90.148.26,0
7032,192.168.57.65,78.10463361,3.31568165,1.155373921,51.18027396,-35.79483876,7.291616408,56.10065814,11.25825815,7,13.6991797,12.17200909,28.46583383,16.98378285,0.222220985,66.13419522,39.91004008,64.93771613,131.1.55.79,1
7033,192.168.67.0,33.03004218,2.000794743,0.865648674,88.05553243,-49.32114406,19.6972476,89.6979408,3.925776674,7,7.377450387,7.816384174,14.86175955,15.50876903,0.084266105,45.6961981,36.95831841,118.5941257,64.47.28.174,0
7034,192.168.116.192,37.46030931,1.408699059,1.091903138,83.34443791,-52.78730623,25.57703813,58.75922111,4.69591397,6,12.4090655,13.50497518,12.56647315,13.84781318,0.119716193,41.24898529,29.34840774,92.93515349,183.178.117.245,0
7035,192.168.253.244,51.78450288,2.848323503,1.135480077,77.47215083,-41.65758957,22.36776219,74.47950035,5.887476086,3,13.52140487,11.49281222,13.25353332,12.99589128,0.136924835,42.6575665,28.34181548,116.1468364,221.150.50.7,0
7036,192.168.94.18,58.22815982,1.474400662,1.004493927,83.41071923,-59.92078333,16.40078148,80.41115081,4.838514379,6,11.71286774,11.01041168,16.37241721,17.57586029,0.143650687,60.40244883,35.66049339,114.5923424,220.147.251.123,0
7037,192.168.144.123,54.94218568,2.767452143,0.827679279,109.8961194,-50.44784574,12.67335764,78.47317666,4.36585623,3,9.792639254,10.10690967,18.64639842,13.80154862,0.097259243,27.46732451,27.07033446,113.8743279,85.217.37.93,0
7038,192.168.72.195,33.7662852,1.032729511,0.883352617,90.07130466,-44.12561902,19.92310193,85.19095446,5.559121076,2,9.178836067,12.7823444,16.61245591,12.21325539,0.120716188,29.40174209,25.57711057,100.2064803,2.42.45.184,0
7039,192.168.183.31,59.11298538,0.751512371,0.964747177,90.99217594,-50.19009361,26.22837723,83.82580768,7.979919543,6,9.696920506,9.534067511,15.38701136,18.79662965,0.085842634,31.38822374,31.42234128,127.3122401,192.168.1.2,0
7040,192.168.17.190,49.50462937,1.585182368,0.78953311,101.5695033,-49.60436608,15.67425932,83.44361874,5.607085134,6,9.013767787,6.606333773,13.11343839,16.94431446,0.09352221,48.48647756,31.162556,103.6378237,232.125.44.170,0
7041,192.168.67.188,45.42060174,0.976418548,1.063183231,114.4020259,-50.31216221,12.25871978,82.19608808,5.215283303,4,9.830851027,13.12947161,24.39070775,12.5395597,0.082558827,30.69122124,39.27808003,105.4593192,10.0.0.5,0
7042,192.168.45.92,44.11478217,1.987812801,0.909720455,95.92547685,-46.98642533,15.28306239,86.9658231,3.4556305,6,12.89702029,7.794996811,12.96578427,14.57611279,0.136673177,42.65937412,28.4343621,117.634136,223.4.100.199,0
7043,192.168.133.134,47.09192207,2.231786316,0.915659956,68.46392498,-56.01901022,15.92360661,76.70020296,4.90299073,5,11.11324402,9.959054846,9.430585947,17.90412525,0.109032753,43.72982765,31.34678867,103.5500162,42.80.62.180,0
7044,192.168.146.102,55.47836411,1.316163336,0.727187583,97.72881191,-45.85271593,11.79621247,78.46461172,5.988714827,1,9.204204043,6.530066094,15.94077666,10.79168838,0.085122443,37.14744299,21.44196984,84.79237381,139.239.136.247,0
7045,192.168.232.194,41.31542876,2.264335154,1.06597651,115.4095666,-54.25449577,12.77692549,77.48579626,5.964805912,1,9.040245918,10.80686732,10.75817608,21.80447538,0.08045699,47.53645957,24.82533194,135.255258,47.254.82.63,0
7046,192.168.63.133,49.1513544,2.253940085,0.83406873,103.5899001,-45.8046067,15.23559832,58.70980668,4.549863794,5,11.17968113,11.0437384,11.46995884,17.26722535,0.079565803,32.73496361,35.85259587,64.30577444,198.1.3.108,0
