sensorId,IP_Address,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Data_Throughput,Signal_Strength,SNR,Battery_Level,Energy_Consumption_Rate,Number_of_Neighbors,Route_Request_Frequency,Route_Reply_Frequency,Data_Transmission_Frequency,Data_Reception_Frequency,Error_Rate,CPU_Usage,Memory_Usage,Bandwidth,Pinged_IP,Is_Malicious
5001,192.168.193.13,43.15685092,2.062472713,1.125887982,104.6153321,-44.79734303,13.0964247,87.8377068,4.345519462,4,9.984525962,9.771189907,13.19505264,16.83278711,0.117503227,43.95088141,27.46059935,94.5191387,10.0.0.5,0
5002,192.168.31.79,43.30183721,1.039306022,0.543652963,87.52113466,-57.86367719,23.1725622,70.54549282,4.943567254,-1,8.5829272,10.56899632,17.26100129,17.63239384,0.096646724,31.5546421,27.59024105,85.93572489,37.223.153.40,0
5003,192.168.134.134,89.37454146,4.814555688,1.117471168,33.99298964,-41.18119755,19.8802208,65.09157357,10.95495408,6,14.34572801,12.27146378,23.46242014,18.87581719,0.223305996,53.96138942,45.88645143,88.96671664,81.175.184.184,1
5004,192.168.252.168,71.8670303,1.3126613,1.205707532,134.5598033,-47.91385326,20.88424799,65.48156585,5.176806528,2,7.282654081,9.863889449,16.73980211,13.93175258,0.101355843,47.08771401,29.48900435,91.07475175,130.128.48.218,0
5005,192.168.142.235,45.87329922,1.959536661,1.138047846,142.220111,-54.05615152,19.70084225,79.46023776,4.722245156,4,11.07124528,10.7582307,13.71647628,12.26948302,0.09662447,50.94544859,32.04287153,55.83267424,207.88.196.183,0
5006,192.168.197.236,48.01535016,1.345906438,1.061956441,81.41080391,-54.52135094,24.3155402,89.80614533,4.642719082,5,4.798044229,12.15058332,15.5772681,13.49390639,0.115188026,29.74702848,31.76251098,100.0401501,176.2.170.232,0
5007,192.168.226.201,50.76496314,1.27839507,1.281282936,92.04109704,-53.56738842,16.73800972,82.88399124,4.264514071,5,9.050755999,9.701133777,12.30007028,14.40976457,0.102062195,39.82033688,23.75282396,106.3364722,36.75.236.4,0
5008,192.168.21.103,53.80619042,1.958602002,1.128234588,78.67140963,-42.65480071,12.57233935,82.41028375,5.342697273,5,6.559292291,4.770069515,16.0380114,10.46475913,0.060931216,40.96707379,35.54207839,113.7024391,67.65.45.79,0
5009,192.168.240.226,51.9029521,2.499040643,0.731521002,74.32680633,-48.85411291,18.78750053,72.17687437,5.003517118,7,10.35722141,12.76872674,15.90254455,13.64299801,0.139269195,53.90124389,34.23671997,98.68626211,83.245.243.59,0
5010,192.168.65.19,65.71575982,2.22333522,0.71231968,148.9145595,-51.89143224,16.69106675,71.71376588,5.547730201,5,8.094865439,9.448154208,12.94679965,15.11070967,0.085814668,33.70210683,29.34925281,118.2848324,167.202.14.110,0
5011,192.168.196.213,52.16339284,2.055524707,1.211228442,89.05001795,-52.31650061,25.11505028,72.78511168,8.388457891,2,9.609374189,8.498279972,13.9253145,16.15459689,0.113571474,46.44876586,28.87788942,71.21280438,192.168.1.1,0
5012,192.168.50.124,70.59513533,3.20970111,1.273297981,54.14677671,-41.50683786,13.62862223,52.18374393,9.159962738,3,13.2045765,14.81527069,24.32761823,22.53478277,0.249711279,62.95644642,45.27202728,81.09506734,143.165.34.75,1
5013,192.168.0.144,59.10755424,1.841484308,0.855505416,131.9663126,-52.67759541,17.65204959,81.17685378,7.576601351,3,7.80544315,11.33132646,12.31966847,17.67313711,0.13926891,20.63329811,35.55918513,92.65992438,234.121.4.159,0
5014,192.168.108.253,45.9299123,1.89332018,1.069077807,129.5007399,-42.05613768,14.93959828,89.97303302,5.35233727,6,10.64587345,11.52848732,17.10106226,23.18258951,0.105769117,46.94838739,34.18362569,86.28583976,95.26.170.12,0
5015,192.168.184.97,41.80491017,2.379983268,0.9545921,84.14599415,-46.27128697,18.42158876,64.39372959,3.16958436,4,8.966371327,6.455217041,15.95068085,14.52657772,0.117519903,35.86858145,32.23313309,106.3597348,192.168.1.2,0
5016,192.168.186.121,32.44718762,0.732931959,1.054037617,104.0664003,-52.12109319,25.38235942,73.59638024,6.488721023,5,9.839019383,7.952922763,16.28914244,10.02083048,0.092628883,37.0716564,20.0216791,115.370324,254.236.117.253,0
5017,192.168.186.43,53.55627016,2.663052451,0.857823017,86.59053804,-46.43080603,25.61819344,79.23122292,6.918913617,0,10.16672989,12.03718943,12.93520828,13.86122818,0.111922792,38.70259365,31.22885131,89.38957192,192.168.1.100,0
5018,192.168.178.148,61.19436649,1.347452489,1.098575899,121.0203147,-42.69467038,12.47257468,70.77538052,6.360834634,3,9.232805744,10.36991705,14.42033535,14.82881302,0.090279689,36.00249076,29.82977524,137.2609344,244.14.228.127,0
5019,192.168.21.131,45.63144906,2.293482307,0.841726391,85.9789077,-50.09963035,19.21743092,77.32659688,4.672688354,5,8.909495623,9.161808993,14.05628189,17.27718002,0.094939691,33.91100486,26.51654625,111.3085641,10.0.0.5,0
5020,192.168.32.248,64.55853393,3.1617517,0.842264776,67.13733793,-46.4880266,12.34091038,80.77931696,8.632322064,4,17.18602827,17.72703258,16.85840423,19.51581378,0.204518477,69.16387411,40.56634446,85.30837624,206.77.150.24,1
5021,192.168.20.243,27.68266796,2.725068981,1.144492223,78.36395103,-44.47459303,20.78776916,86.93557453,4.776119039,6,9.739829336,8.93283159,16.72784774,17.03047551,0.103696025,38.3726984,33.38983158,103.0220878,132.165.126.182,0
5022,192.168.106.226,36.95489624,1.720123437,1.283008764,102.5098236,-40.21615023,15.06479442,82.28345959,3.482623423,4,8.566776334,9.12118797,18.43766763,9.368920357,0.071899727,48.81474684,25.20958794,84.9706222,184.180.145.246,0
